store_id,sku_id,inventory_date,region,city_tier,store_size,category,price,cost,on_hand_close,days_of_cover,avg_daily_sales_hist,demand_std_hist,stockout_censored_units_hist,avg_daily_demand,demand_std_dev,lead_time_days,forecast_units_28d,forecast_avg_daily,recommended_order_qty,should_reorder,recommended_order_cost_value,recommended_action,daily_demand_for_projection,forecast_units_30d,baseline_ending_inventory,proposed_available_inventory,proposed_ending_inventory,baseline_unmet_units,proposed_unmet_units,lost_sales_avoided_units,lost_sales_avoided_value,baseline_stockout_days_proxy,proposed_stockout_days_proxy,stockout_days_reduced_proxy,baseline_inventory_value_end,proposed_inventory_value_end,inventory_value_change,baseline_holding_cost_proxy,proposed_holding_cost_proxy,holding_cost_change,baseline_fill_rate_proxy,proposed_fill_rate_proxy,fill_rate_improvement
ST016,SKU0085,2026-01-30,North,3,S,Grocery,128.53,101.26,0.0,0.0,9.203791469194313,5.889553692697347,1795,8.3929,4.7927,7.0,285.1735714348474,10.184770408387408,41.0,True,4151.66,Raise PO,10.184770408387408,305.54311225162223,-305.54311225162223,41.0,-264.54311225162223,305.54311225162223,264.54311225162223,41.0,5269.7300000000005,30.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13418728276301484,0.13418728276301484
ST016,SKU0084,2026-01-30,North,3,S,Homecare,347.33,247.3,0.0,0.0,2.279620853080569,1.7921819232542404,445,2.0179,1.6458,7.0,69.32397685369277,2.475856316203313,36.0,True,8902.800000000001,Raise PO,2.475856316203313,74.2756894860994,-74.2756894860994,36.0,-38.275689486099395,74.2756894860994,38.275689486099395,36.0,12503.88,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48468079191290925,0.48468079191290925
ST016,SKU0083,2026-01-30,North,3,S,Homecare,225.32,154.19,0.0,0.0,2.3507109004739335,1.9905100965820042,458,2.25,1.8414,7.0,42.773262385981255,1.5276165137850448,40.0,True,6167.6,Raise PO,1.5276165137850448,45.828495413551344,-45.828495413551344,40.0,-5.8284954135513445,45.828495413551344,5.8284954135513445,40.0,9012.8,30.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728194028419297,0.8728194028419297
ST016,SKU0082,2026-01-30,North,3,S,Grocery,83.87,51.35,0.0,0.0,9.592417061611375,6.498698722234639,1871,10.6607,6.7427,7.0,230.92906147706523,8.247466481323759,109.0,True,5597.150000000001,Raise PO,8.247466481323759,247.42399443971277,-247.42399443971277,109.0,-138.42399443971277,247.42399443971277,138.42399443971277,109.0,9141.83,30.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44053932702375354,0.44053932702375354
ST016,SKU0081,2026-01-30,North,3,S,Personalcare,338.86,198.84,0.0,0.0,2.5497630331753554,1.9545155143820885,497,2.4821,1.9258,7.0,68.86268035350625,2.4593814411966517,48.0,True,9544.32,Raise PO,2.4593814411966517,73.78144323589954,-73.78144323589954,48.0,-25.781443235899545,73.78144323589954,25.781443235899545,48.0,16265.28,30.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650570087745923,0.650570087745923
ST016,SKU0080,2026-01-30,North,3,S,Beverages,274.14,180.06,0.0,0.0,5.118483412322274,3.6968699210032785,998,5.7857,3.9987,7.0,125.49207100218072,4.481859678649312,122.0,True,21967.32,Raise PO,4.481859678649312,134.45579035947935,-134.45579035947935,122.0,-12.455790359479352,134.45579035947935,12.455790359479352,122.0,33445.08,30.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9073614432953931,0.9073614432953931
ST016,SKU0079,2026-01-30,North,3,S,Personalcare,275.32,172.46,0.0,0.0,2.5165876777251186,1.8653378898919322,491,2.3393,1.5049,7.0,97.88651446772629,3.495946945275939,40.0,True,6898.400000000001,Raise PO,3.495946945275939,104.87840835827816,-104.87840835827816,40.0,-64.87840835827816,104.87840835827816,64.87840835827816,40.0,11012.8,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38139404121537435,0.38139404121537435
ST016,SKU0078,2026-01-30,North,3,S,Dairy,152.86,91.65,0.0,0.0,7.322274881516588,5.082221724542691,1428,8.0179,5.5185,7.0,146.5845896460773,5.235163915931332,44.0,True,4032.6,Raise PO,5.235163915931332,157.05491747793994,-157.05491747793994,44.0,-113.05491747793994,157.05491747793994,113.05491747793994,44.0,6725.84,30.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28015678023058577,0.28015678023058577
ST016,SKU0077,2026-01-30,North,3,S,Grocery,250.37,146.03,0.0,0.0,8.800947867298579,5.615302141905482,1716,9.0714,6.0958,7.0,198.86370145206226,7.102275051859366,49.0,True,7155.47,Raise PO,7.102275051859366,213.068251555781,-213.068251555781,49.0,-164.068251555781,213.068251555781,164.068251555781,49.0,12268.130000000001,30.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22997325806267233,0.22997325806267233
ST016,SKU0076,2026-01-30,North,3,S,Homecare,219.6,134.25,0.0,0.0,2.2180094786729856,2.0283368321537805,433,2.125,1.6521,7.0,37.95915994391341,1.3556842837111933,37.0,True,4967.25,Raise PO,1.3556842837111933,40.6705285113358,-40.6705285113358,37.0,-3.670528511335803,40.6705285113358,3.670528511335803,37.0,8125.2,31.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9097496726576164,0.9097496726576164
ST016,SKU0075,2026-01-30,North,3,S,Snacks,565.89,447.02,0.0,0.0,5.677725118483412,3.8533135450494163,1107,5.8393,3.4839,7.0,67.89243017759698,2.424729649199892,137.0,True,61241.74,Raise PO,2.424729649199892,72.74188947599677,-72.74188947599677,137.0,64.25811052400323,72.74188947599677,0.0,72.74188947599677,41163.90783557181,31.0,0.0,31.0,0.0,28724.66056643992,28724.66056643992,0.0,574.4932113287985,574.4932113287985,0.0,1.0,1.0
ST016,SKU0074,2026-01-30,North,3,S,Grocery,133.11,99.08,0.0,0.0,8.90521327014218,6.049834419380277,1737,9.6786,6.1441,7.0,168.10538965082918,6.003763916101042,59.0,True,5845.72,Raise PO,6.003763916101042,180.11291748303128,-180.11291748303128,59.0,-121.11291748303128,180.11291748303128,121.11291748303128,59.0,7853.490000000001,31.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275722853446005,0.3275722853446005
ST016,SKU0073,2026-01-30,North,3,S,Dairy,218.86,148.35,0.0,0.0,7.104265402843602,4.376183465041439,1385,7.0714,4.6117,7.0,163.7371984142154,5.847757086221979,39.0,True,5785.65,Raise PO,5.847757086221979,175.4327125866594,-175.4327125866594,39.0,-136.4327125866594,175.4327125866594,136.4327125866594,39.0,8535.54,30.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22230745580437272,0.22230745580437272
ST016,SKU0072,2026-01-30,North,3,S,Snacks,141.67,112.9,0.0,0.0,5.312796208530806,3.7361524965288666,1036,4.7143,3.1259,7.0,125.69967445483991,4.489274087672854,112.0,True,12644.8,Raise PO,4.489274087672854,134.67822263018562,-134.67822263018562,112.0,-22.678222630185616,134.67822263018562,22.678222630185616,112.0,15867.039999999999,30.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8316118063685917,0.8316118063685917
ST016,SKU0071,2026-01-30,North,3,S,Grocery,205.93,145.23,0.0,0.0,9.654028436018958,6.014959159830233,1883,10.5357,6.8622,7.0,84.49955617862818,3.0178412920938635,133.0,True,19315.59,Raise PO,3.0178412920938635,90.53523876281591,-90.53523876281591,133.0,42.46476123718409,90.53523876281591,0.0,90.53523876281591,18643.92171842668,30.0,0.0,30.0,0.0,6167.157274476245,6167.157274476245,0.0,123.3431454895249,123.3431454895249,0.0,1.0,1.0
ST016,SKU0070,2026-01-30,North,3,S,Personalcare,160.16,93.42,0.0,0.0,2.5687203791469195,2.0973379436827257,501,2.9643,2.2479,7.0,40.727105678149044,1.454539488505323,52.0,True,4857.84,Raise PO,1.454539488505323,43.636184655159695,-43.636184655159695,52.0,8.363815344840305,43.636184655159695,0.0,43.636184655159695,6988.771334370376,30.0,0.0,30.0,0.0,781.3476295149812,781.3476295149812,0.0,15.626952590299625,15.626952590299625,0.0,1.0,1.0
ST017,SKU0001,2026-01-30,East,3,M,Personalcare,392.55,269.72,0.0,0.0,3.5213270142180093,2.539829417252849,687,3.6429,2.6246,7.0,115.93815756010578,4.140648484289492,63.0,True,16992.36,Raise PO,4.140648484289492,124.21945452868475,-124.21945452868475,63.0,-61.21945452868475,124.21945452868475,61.21945452868475,63.0,24730.65,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5071669348334809,0.5071669348334809
ST017,SKU0002,2026-01-30,East,3,M,Homecare,372.13,210.62,0.0,0.0,3.1800947867298577,2.4350187230181373,620,3.3571,2.4895,7.0,69.44046392424522,2.4800165687230438,58.0,True,12215.96,Raise PO,2.4800165687230438,74.40049706169131,-74.40049706169131,58.0,-16.40049706169131,74.40049706169131,16.40049706169131,58.0,21583.54,30.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7795646842508005,0.7795646842508005
ST017,SKU0003,2026-01-30,East,3,M,Snacks,220.56,169.92,0.0,0.0,8.208530805687204,5.609865733284091,1601,6.6429,4.7268,7.0,322.49478738228436,11.517670977938726,159.0,True,27017.28,Raise PO,11.517670977938726,345.53012933816177,-345.53012933816177,159.0,-186.53012933816177,345.53012933816177,186.53012933816177,159.0,35069.04,30.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46016247643744734,0.46016247643744734
ST017,SKU0004,2026-01-30,East,3,M,Snacks,539.79,385.07,0.0,0.0,7.658767772511848,4.730564891074926,1493,8.5536,5.5724,7.0,198.63361192544096,7.094057568765749,203.0,True,78169.20999999999,Raise PO,7.094057568765749,212.82172706297246,-212.82172706297246,203.0,-9.821727062972457,212.82172706297246,9.821727062972457,203.0,109577.37,30.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538499795179922,0.9538499795179922
ST017,SKU0026,2026-01-30,East,3,M,Homecare,488.52,337.21,0.0,0.0,3.056872037914692,2.6379262558242185,596,2.875,2.2568,7.0,112.2336085711068,4.008343163253814,51.0,True,17197.71,Raise PO,4.008343163253814,120.25029489761442,-120.25029489761442,51.0,-69.25029489761442,120.25029489761442,69.25029489761442,51.0,24914.52,30.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42411538402814974,0.42411538402814974
ST017,SKU0025,2026-01-30,East,3,M,Beverages,237.9,157.29,0.0,0.0,6.8530805687203795,4.753167113384873,1336,7.4643,5.1943,7.0,1.3636198140953737,0.048700707646263344,158.0,True,24851.82,Raise PO,0.048700707646263344,1.4610212293879004,-1.4610212293879004,158.0,156.5389787706121,1.4610212293879004,0.0,1.4610212293879004,347.5769504713815,30.0,0.0,30.0,0.0,24622.015970829576,24622.015970829576,0.0,492.44031941659154,492.44031941659154,0.0,1.0,1.0
ST017,SKU0024,2026-01-30,East,3,M,Beverages,224.1,168.2,0.0,0.0,7.109004739336493,4.915714786466176,1386,8.1429,4.9925,7.0,182.81411430722275,6.529075510972241,169.0,True,28425.8,Raise PO,6.529075510972241,195.87226532916725,-195.87226532916725,169.0,-26.87226532916725,195.87226532916725,26.87226532916725,169.0,37872.9,31.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8628071958834607,0.8628071958834607
ST017,SKU0023,2026-01-30,East,3,M,Dairy,486.4,396.27,0.0,0.0,8.966824644549764,5.670629331208414,1749,9.6964,6.7768,7.0,305.52998589105414,10.911785210394791,53.0,True,21002.31,Raise PO,10.911785210394791,327.35355631184376,-327.35355631184376,53.0,-274.35355631184376,327.35355631184376,274.35355631184376,53.0,25779.199999999997,30.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16190445766689976,0.16190445766689976
ST017,SKU0022,2026-01-30,East,3,M,Snacks,153.7,98.65,0.0,0.0,7.592417061611374,4.9120589550220455,1481,8.2679,6.2856,7.0,157.08180635477936,5.610064512670691,200.0,True,19730.0,Raise PO,5.610064512670691,168.30193538012074,-168.30193538012074,200.0,31.69806461987926,168.30193538012074,0.0,168.30193538012074,25868.007467924555,30.0,0.0,30.0,0.0,3127.014074751089,3127.014074751089,0.0,62.54028149502178,62.54028149502178,0.0,1.0,1.0
ST017,SKU0021,2026-01-30,East,3,M,Dairy,75.89,45.42,0.0,0.0,9.772511848341232,6.501677647500052,1906,10.8929,7.303,7.0,190.23161470772493,6.793986239561605,79.0,True,3588.1800000000003,Raise PO,6.793986239561605,203.81958718684814,-203.81958718684814,79.0,-124.81958718684814,203.81958718684814,124.81958718684814,79.0,5995.31,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38759768425778474,0.38759768425778474
ST017,SKU0020,2026-01-30,East,3,M,Beverages,229.24,171.01,0.0,0.0,6.928909952606635,4.090601102230227,1351,7.0357,4.7173,7.0,205.4543931253671,7.337656897334539,148.0,True,25309.48,Raise PO,7.337656897334539,220.12970692003617,-220.12970692003617,148.0,-72.12970692003617,220.12970692003617,72.12970692003617,148.0,33927.520000000004,30.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6723308819638876,0.6723308819638876
ST017,SKU0019,2026-01-30,East,3,M,Grocery,417.65,231.32,0.0,0.0,13.350710900473933,8.48866117475736,2579,16.4464,10.299,2.0,80.9585234196127,2.8913758364147393,188.0,True,43488.16,Raise PO,2.8913758364147393,86.74127509244218,-86.74127509244218,188.0,101.25872490755782,86.74127509244218,0.0,86.74127509244218,36227.493542358476,30.0,0.0,30.0,0.0,23423.168245616274,23423.168245616274,0.0,468.4633649123255,468.4633649123255,0.0,1.0,1.0
ST017,SKU0018,2026-01-30,East,3,M,Homecare,249.49,191.82,0.0,0.0,3.137440758293839,2.5023933477196993,612,3.0893,2.3299,7.0,132.73374085687965,4.740490744888559,54.0,True,10358.28,Raise PO,4.740490744888559,142.21472234665677,-142.21472234665677,54.0,-88.21472234665677,142.21472234665677,88.21472234665677,54.0,13472.460000000001,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37970752330670676,0.37970752330670676
ST017,SKU0017,2026-01-30,East,3,M,Beverages,360.09,212.74,0.0,0.0,6.317535545023697,4.3631165786043855,1232,6.8214,4.5009,7.0,189.50545918624343,6.7680521137944085,143.0,True,30421.82,Raise PO,6.7680521137944085,203.04156341383225,-203.04156341383225,143.0,-60.04156341383225,203.04156341383225,60.04156341383225,143.0,51492.869999999995,30.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7042892972043482,0.7042892972043482
ST017,SKU0077,2026-01-30,East,3,M,Grocery,250.37,146.03,0.0,0.0,12.511848341232227,7.563924522786693,2440,12.4464,7.221,7.0,375.3862323817887,13.406651156492455,68.0,True,9930.04,Raise PO,13.406651156492455,402.19953469477366,-402.19953469477366,68.0,-334.19953469477366,402.19953469477366,334.19953469477366,68.0,17025.16,30.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16907030996842076,0.16907030996842076
ST017,SKU0016,2026-01-30,East,3,M,Snacks,273.96,176.97,0.0,0.0,7.398104265402844,5.137425351887832,1443,7.7143,5.8767,7.0,87.9323957564401,3.1404427055871467,187.0,True,33093.39,Raise PO,3.1404427055871467,94.2132811676144,-94.2132811676144,187.0,92.7867188323856,94.2132811676144,0.0,94.2132811676144,25810.67050867964,30.0,0.0,30.0,0.0,16420.46563176728,16420.46563176728,0.0,328.40931263534566,328.40931263534566,0.0,1.0,1.0
ST017,SKU0014,2026-01-30,East,3,M,Snacks,96.69,78.43,0.0,0.0,7.966824644549763,5.250291498715571,1554,9.1429,5.1077,7.0,106.64921246341066,3.8089004451218096,213.0,True,16705.59,Raise PO,3.8089004451218096,114.26701335365429,-114.26701335365429,213.0,98.73298664634571,114.26701335365429,0.0,114.26701335365429,11048.477521164834,30.0,0.0,30.0,0.0,7743.628142672895,7743.628142672895,0.0,154.8725628534579,154.8725628534579,0.0,1.0,1.0
ST017,SKU0013,2026-01-30,East,3,M,Beverages,243.97,135.84,0.0,0.0,6.943127962085308,4.730507641914807,1354,7.6429,4.253,7.0,90.39500713852962,3.2283931120903437,157.0,True,21326.88,Raise PO,3.2283931120903437,96.85179336271031,-96.85179336271031,157.0,60.14820663728969,96.85179336271031,0.0,96.85179336271031,23628.932026700433,30.0,0.0,30.0,0.0,8170.532389609431,8170.532389609431,0.0,163.41064779218863,163.41064779218863,0.0,1.0,1.0
ST017,SKU0012,2026-01-30,East,3,M,Dairy,241.46,163.3,0.0,0.0,8.890995260663507,6.012880179444654,1734,9.0536,6.4903,7.0,277.7858352521915,9.920922687578267,78.0,True,12737.4,Raise PO,9.920922687578267,297.627680627348,-297.627680627348,78.0,-219.627680627348,297.627680627348,219.627680627348,78.0,18833.88,30.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620723980900883,0.2620723980900883
ST017,SKU0011,2026-01-30,East,3,M,Beverages,243.15,160.71,0.0,0.0,6.279620853080568,4.037032366944009,1225,6.375,4.3592,7.0,117.532785809742,4.197599493205071,134.0,True,21535.14,Raise PO,4.197599493205071,125.92798479615213,-125.92798479615213,134.0,8.072015203847869,125.92798479615213,0.0,125.92798479615213,30619.389503184393,30.0,0.0,30.0,0.0,1297.253563410391,1297.253563410391,0.0,25.945071268207823,25.945071268207823,0.0,1.0,1.0
ST017,SKU0010,2026-01-30,East,3,M,Homecare,297.06,234.29,0.0,0.0,3.004739336492891,2.5699687423182587,586,3.0893,2.539,7.0,75.20389964114523,2.6858535586123296,55.0,True,12885.95,Raise PO,2.6858535586123296,80.57560675836989,-80.57560675836989,55.0,-25.575606758369887,80.57560675836989,25.575606758369887,55.0,16338.3,30.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825887165198021,0.6825887165198021
ST017,SKU0009,2026-01-30,East,3,M,Homecare,213.23,128.36,0.0,0.0,3.251184834123223,2.64726921633764,634,3.2143,2.6057,7.0,69.59608203131504,2.485574358261251,57.0,True,7316.52,Raise PO,2.485574358261251,74.56723074783753,-74.56723074783753,57.0,-17.567230747837527,74.56723074783753,17.567230747837527,57.0,12154.109999999999,30.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7644108468069001,0.7644108468069001
ST017,SKU0008,2026-01-30,East,3,M,Beverages,488.51,393.32,0.0,0.0,6.867298578199052,4.802917942543624,1339,7.7679,4.6475,7.0,26.724565931904834,0.9544487832823155,161.0,True,63324.52,Raise PO,0.9544487832823155,28.633463498469467,-28.633463498469467,161.0,132.36653650153053,28.633463498469467,0.0,28.633463498469467,13987.73325363732,30.0,0.0,30.0,0.0,52062.40613678199,52062.40613678199,0.0,1041.2481227356398,1041.2481227356398,0.0,1.0,1.0
ST017,SKU0007,2026-01-30,East,3,M,Dairy,349.25,274.51,0.0,0.0,9.364928909952607,5.91805167180553,1826,9.8393,5.585,7.0,293.6410145591542,10.487179091398364,48.0,True,13176.48,Raise PO,10.487179091398364,314.6153727419509,-314.6153727419509,48.0,-266.6153727419509,314.6153727419509,266.6153727419509,48.0,16764.0,30.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525672429216287,0.1525672429216287
ST017,SKU0006,2026-01-30,East,3,M,Dairy,401.14,325.45,0.0,0.0,9.189573459715639,5.627490797357193,1792,9.4286,6.4494,7.0,126.6724707747764,4.524016813384871,80.0,True,26036.0,Raise PO,4.524016813384871,135.72050440154612,-135.72050440154612,80.0,-55.72050440154612,135.72050440154612,55.72050440154612,80.0,32091.199999999997,30.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5894466746403326,0.5894466746403326
ST017,SKU0005,2026-01-30,East,3,M,Beverages,262.43,175.54,0.0,0.0,6.725118483412322,4.419683716349111,1311,7.1071,4.3513,7.0,111.17248114307012,3.970445755109647,147.0,True,25804.38,Raise PO,3.970445755109647,119.11337265328942,-119.11337265328942,147.0,27.886627346710583,119.11337265328942,0.0,119.11337265328942,31258.922385402744,30.0,0.0,30.0,0.0,4895.218564441576,4895.218564441576,0.0,97.90437128883151,97.90437128883151,0.0,1.0,1.0
ST017,SKU0015,2026-01-30,East,3,M,Beverages,267.8,210.4,0.0,0.0,6.61611374407583,4.316030591086116,1290,6.5357,4.045,7.0,86.92615129329829,3.1045054033320816,136.0,True,28614.4,Raise PO,3.1045054033320816,93.13516209996244,-93.13516209996244,136.0,42.86483790003756,93.13516209996244,0.0,93.13516209996244,24941.596410369944,30.0,0.0,30.0,0.0,9018.761894167903,9018.761894167903,0.0,180.37523788335807,180.37523788335807,0.0,1.0,1.0
ST017,SKU0078,2026-01-30,East,3,M,Dairy,152.86,91.65,0.0,0.0,9.009478672985782,5.621379699586566,1733,9.7679,5.4706,3.0,219.25920708542108,7.830685967336467,53.0,True,4857.450000000001,Raise PO,7.830685967336467,234.920579020094,-234.920579020094,53.0,-181.920579020094,234.920579020094,181.920579020094,53.0,8101.580000000001,30.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22560816179269938,0.22560816179269938
ST017,SKU0079,2026-01-30,East,3,M,Personalcare,275.32,172.46,0.0,0.0,3.6018957345971563,2.7172808902827863,702,3.4643,2.8282,7.0,66.7863833746242,2.3852279776651497,61.0,True,10520.06,Raise PO,2.3852279776651497,71.55683932995449,-71.55683932995449,61.0,-10.556839329954485,71.55683932995449,10.556839329954485,61.0,16794.52,30.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524691779457163,0.8524691779457163
ST017,SKU0080,2026-01-30,East,3,M,Beverages,274.14,180.06,0.0,0.0,6.62085308056872,3.9494835385362785,1291,5.8571,3.6353,7.0,274.6493162002063,9.808904150007367,122.0,True,21967.32,Raise PO,9.808904150007367,294.267124500221,-294.267124500221,122.0,-172.26712450022097,294.267124500221,172.26712450022097,122.0,33445.08,30.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41458929605950046,0.41458929605950046
ST018,SKU0062,2026-01-30,South,3,M,Grocery,180.3,130.54,0.0,0.0,11.66824644549763,7.534295319273265,2275,12.0714,7.7103,7.0,293.32318324080705,10.475827972885966,58.0,True,7571.32,Raise PO,10.475827972885966,314.274839186579,-314.274839186579,58.0,-256.274839186579,314.274839186579,256.274839186579,58.0,10457.400000000001,31.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18455184051678564,0.18455184051678564
ST018,SKU0061,2026-01-30,South,3,M,Dairy,470.34,372.55,0.0,0.0,9.312796208530806,5.547781817660686,1816,10.4286,6.0509,7.0,86.43085343142394,3.0868161939794265,83.0,True,30921.65,Raise PO,3.0868161939794265,92.6044858193828,-92.6044858193828,83.0,-9.604485819382802,92.6044858193828,9.604485819382802,83.0,39038.22,31.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962848750316962,0.8962848750316962
ST018,SKU0060,2026-01-30,South,3,M,Grocery,256.15,154.08,0.0,0.0,12.052132701421801,7.534184488457662,2350,12.2857,7.1572,7.0,371.86788249090836,13.280995803246727,82.0,True,12634.56,Raise PO,13.280995803246727,398.4298740974018,-398.4298740974018,82.0,-316.4298740974018,398.4298740974018,316.4298740974018,82.0,21004.3,30.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058078606323429,0.2058078606323429
ST018,SKU0059,2026-01-30,South,3,M,Personalcare,301.35,195.91,0.0,0.0,3.2843601895734595,2.7816904663527993,640,3.3393,2.7121,7.0,50.240448167420034,1.7943017202650011,59.0,True,11558.69,Raise PO,1.7943017202650011,53.829051607950035,-53.829051607950035,59.0,5.170948392049965,53.829051607950035,0.0,53.829051607950035,16221.384702055744,30.0,0.0,30.0,0.0,1013.0404994865087,1013.0404994865087,0.0,20.260809989730173,20.260809989730173,0.0,1.0,1.0
ST018,SKU0058,2026-01-30,South,3,M,Snacks,630.86,470.86,0.0,0.0,7.867298578199052,5.034303451223215,1534,8.6429,6.2883,7.0,77.77876626039219,2.7778130807282926,208.0,True,97938.88,Raise PO,2.7778130807282926,83.33439242184878,-83.33439242184878,208.0,124.66560757815122,83.33439242184878,0.0,83.33439242184878,52572.33480324752,30.0,0.0,30.0,0.0,58700.04798424829,58700.04798424829,0.0,1174.000959684966,1174.000959684966,0.0,1.0,1.0
ST018,SKU0057,2026-01-30,South,3,M,Beverages,121.62,95.92,0.0,0.0,6.611374407582939,4.091880870014367,1289,6.8036,4.1971,7.0,130.64264640702507,4.665808800250895,141.0,True,13524.72,Raise PO,4.665808800250895,139.97426400752684,-139.97426400752684,141.0,1.0257359924731588,139.97426400752684,0.0,139.97426400752684,17023.669988595415,30.0,0.0,30.0,0.0,98.3885963980254,98.3885963980254,0.0,1.967771927960508,1.967771927960508,0.0,1.0,1.0
ST018,SKU0056,2026-01-30,South,3,M,Homecare,137.89,106.84,0.0,0.0,3.2227488151658767,2.795004732671011,628,3.3393,2.6442,7.0,142.51462621385474,5.08980807906624,59.0,True,6303.56,Raise PO,5.08980807906624,152.6942423719872,-152.6942423719872,59.0,-93.6942423719872,152.6942423719872,93.6942423719872,59.0,8135.509999999999,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38639308911377757,0.38639308911377757
ST018,SKU0055,2026-01-30,South,3,M,Grocery,249.91,142.93,0.0,0.0,12.213270142180095,7.910030655410437,2382,12.7321,8.3241,7.0,261.90762481662387,9.353843743450852,138.0,True,19724.34,Raise PO,9.353843743450852,280.61531230352557,-280.61531230352557,138.0,-142.61531230352557,280.61531230352557,142.61531230352557,138.0,34487.58,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49177644251548636,0.49177644251548636
ST018,SKU0054,2026-01-30,South,3,M,Beverages,455.7,344.54,0.0,0.0,6.511848341232228,4.1038427863388405,1270,7.3214,4.581,7.0,155.81373990328322,5.564776425117258,152.0,True,52370.08,Raise PO,5.564776425117258,166.94329275351774,-166.94329275351774,152.0,-14.943292753517738,166.94329275351774,14.943292753517738,152.0,69266.4,30.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9104888102597769,0.9104888102597769
ST018,SKU0053,2026-01-30,South,3,M,Dairy,509.51,383.78,0.0,0.0,10.236966824644549,7.050887029225058,1996,10.9286,7.6369,7.0,123.50969841082235,4.41106065752937,93.0,True,35691.54,Raise PO,4.41106065752937,132.33181972588108,-132.33181972588108,93.0,-39.331819725881076,132.33181972588108,39.331819725881076,93.0,47384.43,30.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027788191278936,0.7027788191278936
ST018,SKU0052,2026-01-30,South,3,M,Snacks,82.86,51.11,0.0,0.0,7.710900473933649,4.847859090022529,1504,8.0536,5.1148,7.0,99.99584652851387,3.5712802331612097,191.0,True,9762.01,Raise PO,3.5712802331612097,107.13840699483629,-107.13840699483629,191.0,83.86159300516371,107.13840699483629,0.0,107.13840699483629,8877.488403592135,30.0,0.0,30.0,0.0,4286.166018493917,4286.166018493917,0.0,85.72332036987835,85.72332036987835,0.0,1.0,1.0
