store_id,sku_id,inventory_date,region,city_tier,store_size,category,price,cost,on_hand_close,days_of_cover,avg_daily_sales_hist,demand_std_hist,stockout_censored_units_hist,avg_daily_demand,demand_std_dev,lead_time_days,forecast_units_28d,forecast_avg_daily,recommended_order_qty,should_reorder,recommended_order_cost_value,recommended_action,daily_demand_for_projection,forecast_units_30d,baseline_ending_inventory,proposed_available_inventory,proposed_ending_inventory,baseline_unmet_units,proposed_unmet_units,lost_sales_avoided_units,lost_sales_avoided_value,baseline_stockout_days_proxy,proposed_stockout_days_proxy,stockout_days_reduced_proxy,baseline_inventory_value_end,proposed_inventory_value_end,inventory_value_change,baseline_holding_cost_proxy,proposed_holding_cost_proxy,holding_cost_change,baseline_fill_rate_proxy,proposed_fill_rate_proxy,fill_rate_improvement,scenario,scenario_daily_demand,scenario_units_30d,effective_lead_time_days,po_realization_factor,scenario_effective_po_qty,scenario_baseline_ending_inventory,scenario_proposed_ending_inventory,scenario_baseline_unmet_units,scenario_proposed_unmet_units,scenario_lost_sales_avoided_units,scenario_lost_sales_avoided_value,scenario_baseline_stockout_days,scenario_proposed_stockout_days,scenario_stockout_days_reduced,scenario_baseline_inventory_value_end,scenario_proposed_inventory_value_end,scenario_inventory_value_change,scenario_holding_cost_change,scenario_baseline_fill_rate,scenario_proposed_fill_rate,scenario_fill_rate_improvement
ST016,SKU0027,2026-01-30,North,3,S,Homecare,167.01,122.36,0.0,0.0,2.4265402843601898,1.9586333602887775,473,2.6071,1.9696,7.0,75.79085073215134,2.7068160975768336,46.0,True,5628.56,Raise PO,2.7068160975768336,81.20448292730501,-81.20448292730501,46.0,-35.20448292730501,81.20448292730501,35.20448292730501,46.0,7682.459999999999,30.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5664711890497427,0.5664711890497427,Best Case,2.571475292697992,77.14425878093977,6.3,1.0233333333333334,47.07333333333334,-77.14425878093977,-30.070925447606427,77.14425878093977,30.070925447606427,47.07333333333334,7861.7174,30.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.6101987896079685,0.6101987896079685
ST016,SKU0026,2026-01-30,North,3,S,Homecare,488.52,337.21,0.0,0.0,2.1800947867298577,1.9605106211736252,413,2.25,1.9932,10.0,61.5600598561664,2.1985735662916572,42.0,True,14162.82,Raise PO,2.1985735662916572,65.95720698874972,-65.95720698874972,42.0,-23.957206988749718,65.95720698874972,23.957206988749718,42.0,20517.84,30.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367765088531404,0.6367765088531404,Best Case,2.0886448879770745,62.65934663931223,9.0,1.0333333333333334,43.400000000000006,-62.65934663931223,-19.259346639312227,62.65934663931223,19.259346639312227,43.400000000000006,21201.768000000004,30.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.69263409734903,0.69263409734903
ST016,SKU0025,2026-01-30,North,3,S,Beverages,237.9,157.29,0.0,0.0,4.611374407582939,3.116876260909005,899,5.625,3.636,7.0,95.82452002227383,3.4223042865097795,118.0,True,18560.22,Raise PO,3.4223042865097795,102.66912859529339,-102.66912859529339,118.0,15.330871404706613,102.66912859529339,0.0,102.66912859529339,24424.985692820297,30.0,0.0,30.0,0.0,2411.3927632463033,2411.3927632463033,0.0,48.22785526492606,48.22785526492606,0.0,1.0,1.0,Best Case,3.25118907218429,97.53567216552871,6.3,1.0233333333333334,120.75333333333334,-97.53567216552871,23.217661167804636,97.53567216552871,0.0,97.53567216552871,23203.73640817928,30.0,0.0,30.0,0.0,3651.905925083991,3651.905925083991,73.03811850167982,0.0,1.0,1.0
ST016,SKU0024,2026-01-30,North,3,S,Beverages,224.1,168.2,0.0,0.0,5.483412322274882,3.7863740307330103,1069,5.5,4.1648,7.0,109.35628147105565,3.9055814811091305,118.0,True,19847.6,Raise PO,3.9055814811091305,117.16744443327391,-117.16744443327391,118.0,0.8325555667260858,117.16744443327391,0.0,117.16744443327391,26257.224297496683,30.0,0.0,30.0,0.0,140.0358463233276,140.0358463233276,0.0,2.8007169264665523,2.8007169264665523,0.0,1.0,1.0,Best Case,3.710302407053674,111.30907221161021,6.3,1.0233333333333334,120.75333333333334,-111.30907221161021,9.44426112172313,111.30907221161021,0.0,111.30907221161021,24944.363082621847,30.0,0.0,30.0,0.0,1588.5247206738304,1588.5247206738304,31.77049441347661,0.0,1.0,1.0
ST016,SKU0023,2026-01-30,North,3,S,Dairy,486.4,396.27,0.0,0.0,7.123222748815166,5.18091562441327,1389,8.3929,6.1988,7.0,135.72081606403955,4.8471720022871265,46.0,True,18228.42,Raise PO,4.8471720022871265,145.4151600686138,-145.4151600686138,46.0,-99.4151600686138,145.4151600686138,99.4151600686138,46.0,22374.399999999998,30.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31633565563793353,0.31633565563793353,Best Case,4.60481340217277,138.1444020651831,6.3,1.0233333333333334,47.07333333333334,-138.1444020651831,-91.07106873184976,138.1444020651831,91.07106873184976,47.07333333333334,22896.469333333334,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.3407545483538442,0.3407545483538442
ST016,SKU0022,2026-01-30,North,3,S,Snacks,153.7,98.65,0.0,0.0,5.919431279620853,3.647328005510174,1058,6.0179,3.6902,7.0,192.1051283141711,6.860897439791826,142.0,True,14008.3,Raise PO,6.860897439791826,205.82692319375477,-205.82692319375477,142.0,-63.826923193754766,205.82692319375477,63.826923193754766,142.0,21825.399999999998,30.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899000276379227,0.6899000276379227,Best Case,6.517852567802234,195.53557703406702,6.3,1.0233333333333334,145.31333333333333,-195.53557703406702,-50.222243700733685,195.53557703406702,50.222243700733685,145.31333333333333,22334.659333333333,30.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.7431554683678676,0.7431554683678676
ST016,SKU0021,2026-01-30,North,3,S,Dairy,75.89,45.42,0.0,0.0,7.109004739336493,5.359678779907147,1386,7.2321,5.3052,7.0,67.37289855314371,2.4061749483265613,53.0,True,2407.26,Raise PO,2.4061749483265613,72.18524844979684,-72.18524844979684,53.0,-19.185248449796845,72.18524844979684,19.185248449796845,53.0,4022.17,31.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7342220348089576,0.7342220348089576,Best Case,2.2858662009102333,68.575986027307,6.3,1.0233333333333334,54.23666666666667,-68.575986027307,-14.339319360640324,68.575986027307,14.339319360640324,54.23666666666667,4116.0206333333335,30.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.7908988234608774,0.7908988234608774
ST016,SKU0020,2026-01-30,North,3,S,Beverages,229.24,171.01,0.0,0.0,4.758293838862559,3.347118864665542,928,4.8393,3.3127,7.0,133.68077249590525,4.7743133034251874,102.0,True,17443.02,Raise PO,4.7743133034251874,143.22939910275562,-143.22939910275562,102.0,-41.22939910275562,143.22939910275562,41.22939910275562,102.0,23382.48,30.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712144298858806,0.712144298858806,Best Case,4.535597638253928,136.06792914761783,6.3,1.0233333333333334,104.38000000000001,-136.06792914761783,-31.687929147617822,136.06792914761783,31.687929147617822,104.38000000000001,23928.071200000002,30.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.7671168412268543,0.7671168412268543
ST016,SKU0019,2026-01-30,North,3,S,Grocery,417.65,231.32,0.0,0.0,9.071090047393366,5.665238047908658,1769,9.9643,6.2638,7.0,317.10036473958735,11.325013026413833,114.0,True,26370.48,Raise PO,11.325013026413833,339.750390792415,-339.750390792415,114.0,-225.75039079241498,339.750390792415,225.75039079241498,114.0,47612.1,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33554045290165146,0.33554045290165146,Best Case,10.758762375093141,322.76287125279424,6.3,1.0233333333333334,116.66000000000001,-322.76287125279424,-206.10287125279422,322.76287125279424,206.10287125279422,116.66000000000003,48723.049000000006,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.36144182119581414,0.36144182119581414
ST016,SKU0040,2026-01-30,North,3,S,Beverages,393.05,220.39,0.0,0.0,5.018957345971564,3.812213561833744,979,5.3036,3.4846,7.0,49.12611861270759,1.7545042361681282,111.0,True,24463.29,Raise PO,1.7545042361681282,52.63512708504385,-52.63512708504385,111.0,58.36487291495615,52.63512708504385,0.0,52.63512708504385,20688.236700776484,30.0,0.0,30.0,0.0,12863.034341727185,12863.034341727185,0.0,257.2606868345437,257.2606868345437,0.0,1.0,1.0,Best Case,1.6667790243597218,50.00337073079165,6.3,1.0233333333333334,113.59,-50.00337073079165,63.58662926920835,50.00337073079165,0.0,50.00337073079165,19653.82486573766,30.0,0.0,30.0,0.0,14013.857224640828,14013.857224640828,280.27714449281655,0.0,1.0,1.0
ST016,SKU0041,2026-01-30,North,3,S,Personalcare,553.6,312.06,0.0,0.0,2.691943127962085,2.0713192291704146,525,2.6786,2.0281,7.0,42.003568390977506,1.500127442534911,47.0,True,14666.82,Raise PO,1.500127442534911,45.00382327604733,-45.00382327604733,47.0,1.9961767239526722,45.00382327604733,0.0,45.00382327604733,24914.116565619803,30.0,0.0,30.0,0.0,622.9269084766709,622.9269084766709,0.0,12.458538169533417,12.458538169533417,0.0,1.0,1.0,Best Case,1.4251210704081654,42.75363211224496,6.3,1.0233333333333334,48.09666666666667,-42.75363211224496,5.343034554421713,42.75363211224496,0.0,42.75363211224496,23668.41073733881,30.0,0.0,30.0,0.0,1667.34736305284,1667.34736305284,33.3469472610568,0.0,1.0,1.0
ST016,SKU0042,2026-01-30,North,3,S,Snacks,140.01,100.69,0.0,0.0,5.530805687203792,3.836261674272404,1079,6.125,4.1651,7.0,116.32367916401147,4.1544171130004095,146.0,True,14700.74,Raise PO,4.1544171130004095,124.63251339001229,-124.63251339001229,146.0,21.367486609987708,124.63251339001229,0.0,124.63251339001229,17449.79819973562,30.0,0.0,30.0,0.0,2151.492226759662,2151.492226759662,0.0,43.02984453519324,43.02984453519324,0.0,1.0,1.0,Best Case,3.9466962573503888,118.40088772051166,6.3,1.0233333333333334,149.4066666666667,-118.40088772051166,31.005778946155033,118.40088772051166,0.0,118.40088772051166,16577.30828974884,30.0,0.0,30.0,0.0,3121.97188208835,3121.97188208835,62.439437641767,0.0,1.0,1.0
ST016,SKU0043,2026-01-30,North,3,S,Personalcare,76.67,58.67,0.0,0.0,2.5687203791469195,1.9219949389239768,501,2.5179,2.018,7.0,71.7948181841082,2.5641006494324357,45.0,True,2640.15,Raise PO,2.5641006494324357,76.92301948297307,-76.92301948297307,45.0,-31.923019482973075,76.92301948297307,31.923019482973075,45.0,3450.15,31.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585000436832316,0.585000436832316,Best Case,2.435895616960814,73.07686850882442,6.3,1.0233333333333334,46.050000000000004,-73.07686850882442,-27.026868508824414,73.07686850882442,27.026868508824414,46.050000000000004,3530.6535000000003,30.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.6301583652895475,0.6301583652895475
ST016,SKU0065,2026-01-30,North,3,S,Personalcare,562.0,376.59,0.0,0.0,2.7014218009478674,2.3342068842284736,527,3.1786,2.6568,7.0,97.43360899002839,3.479771749643871,57.0,True,21465.63,Raise PO,3.479771749643871,104.39315248931612,-104.39315248931612,57.0,-47.39315248931612,104.39315248931612,47.39315248931612,57.0,32034.0,30.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546012824029177,0.546012824029177,Best Case,3.3057831621616773,99.17349486485033,6.3,1.0233333333333334,58.330000000000005,-99.17349486485033,-40.84349486485032,99.17349486485033,40.84349486485032,58.330000000000005,32781.46000000001,31.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5881611823752888,0.5881611823752888
ST016,SKU0064,2026-01-30,North,3,S,Personalcare,275.48,165.23,0.0,0.0,2.4170616113744074,2.209609508917865,471,2.7143,2.3019,7.0,46.60544589888551,1.6644802106744827,49.0,True,8096.269999999999,Raise PO,1.6644802106744827,49.93440632023448,-49.93440632023448,49.0,-0.9344063202344799,49.93440632023448,0.9344063202344799,49.0,13498.52,30.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9812873249309897,0.9812873249309897,Best Case,1.5812562001407584,47.437686004222755,6.3,1.0233333333333334,50.14333333333334,-47.437686004222755,2.705647329110583,47.437686004222755,0.0,47.437686004222755,13068.133740443285,30.0,0.0,30.0,0.0,447.0541081889416,447.0541081889416,8.941082163778832,0.0,1.0,1.0
ST016,SKU0063,2026-01-30,North,3,S,Personalcare,415.87,323.39,0.0,0.0,2.6729857819905214,2.08216464624741,521,2.6786,2.1158,7.0,32.22762046099227,1.1509864450354381,47.0,True,15199.33,Raise PO,1.1509864450354381,34.52959335106314,-34.52959335106314,47.0,12.470406648936859,34.52959335106314,0.0,34.52959335106314,14359.821986906629,30.0,0.0,30.0,0.0,4032.8048061996906,4032.8048061996906,0.0,80.65609612399382,80.65609612399382,0.0,1.0,1.0,Best Case,1.0934371227836661,32.803113683509984,6.3,1.0233333333333334,48.09666666666667,-32.803113683509984,15.293552983156687,32.803113683509984,0.0,32.803113683509984,13641.830887561297,30.0,0.0,30.0,0.0,4945.782099223041,4945.782099223041,98.91564198446082,0.0,1.0,1.0
ST016,SKU0062,2026-01-30,North,3,S,Grocery,180.3,130.54,0.0,0.0,9.113744075829384,5.580267164700003,1777,9.125,6.0425,7.0,196.4087922204393,7.014599722158546,44.0,True,5743.759999999999,Raise PO,7.014599722158546,210.43799166475637,-210.43799166475637,44.0,-166.43799166475637,210.43799166475637,166.43799166475637,44.0,7933.200000000001,30.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20908772057706826,0.20908772057706826,Best Case,6.663869736050618,199.91609208151854,6.3,1.0233333333333334,45.02666666666667,-199.91609208151854,-154.88942541485187,199.91609208151854,154.88942541485187,45.02666666666667,8118.308000000001,30.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.22522782532336827,0.22522782532336827
ST016,SKU0061,2026-01-30,North,3,S,Dairy,470.34,372.55,0.0,0.0,7.497630331753554,5.059055443161337,1462,7.3571,5.1325,7.0,219.7358075084692,7.847707411016757,63.0,True,23470.65,Raise PO,7.847707411016757,235.43122233050272,-235.43122233050272,63.0,-172.43122233050272,235.43122233050272,172.43122233050272,63.0,29631.42,30.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675940742963966,0.2675940742963966,Best Case,7.455322040465919,223.65966121397759,6.3,1.0233333333333334,64.47,-223.65966121397759,-159.1896612139776,223.65966121397759,159.1896612139776,64.47,30322.819799999997,30.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.28825045897892543,0.28825045897892543
ST016,SKU0060,2026-01-30,North,3,S,Grocery,256.15,154.08,0.0,0.0,9.184834123222748,5.258005899937964,1791,10.0714,5.7012,7.0,228.91460788395733,8.175521710141334,67.0,True,10323.36,Raise PO,8.175521710141334,245.26565130424,-245.26565130424,67.0,-178.26565130424,245.26565130424,178.26565130424,67.0,17162.05,30.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27317318851505135,0.27317318851505135,Best Case,7.766745624634267,233.00236873902801,6.3,1.0233333333333334,68.56333333333333,-233.00236873902801,-164.43903540569468,233.00236873902801,164.43903540569468,68.56333333333333,17562.49783333333,30.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.29426024166358156,0.29426024166358156
ST016,SKU0059,2026-01-30,North,3,S,Personalcare,301.35,195.91,0.0,0.0,2.924170616113744,2.272806875773005,570,2.9643,2.3585,7.0,71.66714953808068,2.559541054931453,52.0,True,10187.32,Raise PO,2.559541054931453,76.7862316479436,-76.7862316479436,52.0,-24.786231647943595,76.7862316479436,24.786231647943595,52.0,15670.2,30.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772047394956724,0.6772047394956724,Best Case,2.43156400218488,72.94692006554641,6.3,1.0233333333333334,53.21333333333334,-72.94692006554641,-19.73358673221307,72.94692006554641,19.73358673221307,53.21333333333334,16035.838000000003,31.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.729480193070777,0.729480193070777
ST016,SKU0058,2026-01-30,North,3,S,Snacks,630.86,470.86,0.0,0.0,5.800947867298579,3.7970162536658405,1131,6.0893,4.3705,7.0,87.60544261895673,3.128765807819883,146.0,True,68745.56,Raise PO,3.128765807819883,93.86297423459649,-93.86297423459649,146.0,52.13702576540351,93.86297423459649,0.0,93.86297423459649,59214.395925637546,30.0,0.0,30.0,0.0,24549.239951897896,24549.239951897896,0.0,490.98479903795794,490.98479903795794,0.0,1.0,1.0,Best Case,2.9723275174288886,89.16982552286666,6.3,1.0233333333333334,149.4066666666667,-89.16982552286666,60.236841143800035,89.16982552286666,0.0,89.16982552286666,56253.67612935566,30.0,0.0,30.0,0.0,28363.119020969687,28363.119020969687,567.2623804193937,0.0,1.0,1.0
ST016,SKU0057,2026-01-30,North,3,S,Beverages,121.62,95.92,0.0,0.0,5.0663507109004735,3.3672590874671995,988,4.7321,2.9387,7.0,218.6497753494343,7.808920548194082,99.0,True,9496.08,Raise PO,7.808920548194082,234.26761644582245,-234.26761644582245,99.0,-135.26761644582245,234.26761644582245,135.26761644582245,99.0,12040.380000000001,30.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225936196473621,0.4225936196473621,Best Case,7.418474520784377,222.55423562353133,6.3,1.0233333333333334,101.31,-222.55423562353133,-121.24423562353132,222.55423562353133,121.24423562353132,101.31,12321.3222,30.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.45521488151487777,0.45521488151487777
ST016,SKU0056,2026-01-30,North,3,S,Homecare,137.89,106.84,0.0,0.0,2.3175355450236967,1.8589873311940721,452,2.3929,1.7957,7.0,60.798087504435685,2.1713602680155604,42.0,True,4487.28,Raise PO,2.1713602680155604,65.14080804046681,-65.14080804046681,42.0,-23.14080804046681,65.14080804046681,23.14080804046681,42.0,5791.379999999999,30.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447571232753013,0.6447571232753013,Best Case,2.062792254614782,61.883767638443466,6.3,1.0233333333333334,42.980000000000004,-61.883767638443466,-18.903767638443462,61.883767638443466,18.903767638443462,42.980000000000004,5926.5122,30.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6945278485807633,0.6945278485807633
ST016,SKU0018,2026-01-30,North,3,S,Homecare,249.49,191.82,0.0,0.0,2.4360189573459716,2.113320853114911,475,2.6964,2.2797,7.0,47.484916799681066,1.6958898857028952,48.0,True,9207.36,Raise PO,1.6958898857028952,50.87669657108685,-50.87669657108685,48.0,-2.8766965710868533,50.87669657108685,2.8766965710868533,48.0,11975.52,30.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9434574812248782,0.9434574812248782,Best Case,1.6110953914177504,48.332861742532515,6.3,1.0233333333333334,49.120000000000005,-48.332861742532515,0.7871382574674897,48.332861742532515,0.0,48.332861742532515,12058.565676144437,31.0,0.0,31.0,0.0,150.98886054741385,150.98886054741385,3.019777210948277,0.0,1.0,1.0
ST016,SKU0055,2026-01-30,North,3,S,Grocery,249.91,142.93,0.0,0.0,9.004739336492891,5.537317237944359,1756,8.4464,5.5984,7.0,277.8465806871093,9.92309216739676,92.0,True,13149.56,Raise PO,9.92309216739676,297.6927650219028,-297.6927650219028,92.0,-205.6927650219028,297.6927650219028,205.6927650219028,92.0,22991.72,30.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30904345288079504,0.30904345288079504,Best Case,9.426937559026921,282.80812677080763,6.3,1.0233333333333334,94.14666666666668,-282.80812677080763,-188.66146010414096,282.80812677080763,188.66146010414096,94.14666666666668,23528.193466666668,30.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.3328994387172073,0.3328994387172073
ST016,SKU0053,2026-01-30,North,3,S,Dairy,509.51,383.78,0.0,0.0,7.317535545023697,4.6269012146274555,1427,8.0893,4.5016,7.0,164.0466117279188,5.8588075617113855,63.0,True,24178.14,Raise PO,5.8588075617113855,175.76422685134156,-175.76422685134156,63.0,-112.76422685134156,175.76422685134156,112.76422685134156,63.0,32099.13,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584347118215605,0.3584347118215605,Best Case,5.565867183625816,166.97601550877448,6.3,1.0233333333333334,64.47,-166.97601550877448,-102.50601550877448,166.97601550877448,102.50601550877448,64.47,32848.1097,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.38610335624287395,0.38610335624287395
ST016,SKU0052,2026-01-30,North,3,S,Snacks,82.86,51.11,0.0,0.0,5.018957345971564,3.300738857124852,979,5.0536,3.4453,7.0,169.62477880720553,6.058027814543054,121.0,True,6184.31,Raise PO,6.058027814543054,181.74083443629164,-181.74083443629164,121.0,-60.740834436291635,181.74083443629164,60.740834436291635,121.0,10026.06,30.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657832312441372,0.6657832312441372,Best Case,5.755126423815901,172.65379271447705,6.3,1.0233333333333334,123.82333333333335,-172.65379271447705,-48.8304593811437,172.65379271447705,48.8304593811437,123.82333333333335,10260.001400000001,31.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.7171770245331583,0.7171770245331583
ST016,SKU0051,2026-01-30,North,3,S,Grocery,461.75,300.95,0.0,0.0,9.213270142180095,6.142514935385797,1797,9.3929,7.4558,7.0,282.36328200416176,10.084402928720063,62.0,True,18658.9,Raise PO,10.084402928720063,302.5320878616019,-302.5320878616019,62.0,-240.5320878616019,302.5320878616019,240.5320878616019,62.0,28628.5,30.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20493693888220832,0.20493693888220832,Best Case,9.58018278228406,287.4054834685218,6.3,1.0233333333333334,63.44666666666667,-287.4054834685218,-223.95881680185516,287.4054834685218,223.95881680185516,63.44666666666666,29296.49833333333,30.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2207566324099577,0.2207566324099577
ST016,SKU0050,2026-01-30,North,3,S,Snacks,368.25,240.38,0.0,0.0,5.246445497630332,3.6808286037400033,1023,6.3214,4.2645,7.0,141.48256148739867,5.052948624549953,151.0,True,36297.38,Raise PO,5.052948624549953,151.58845873649858,-151.58845873649858,151.0,-0.5884587364985805,151.58845873649858,0.5884587364985805,151.0,55605.75,30.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961180505336393,0.9961180505336393,Best Case,4.800301193322455,144.00903579967365,6.3,1.0233333333333334,154.52333333333334,-144.00903579967365,10.514297533659686,144.00903579967365,0.0,144.00903579967365,53031.327433229824,30.0,0.0,30.0,0.0,2527.4268411411153,2527.4268411411153,50.54853682282231,0.0,1.0,1.0
ST016,SKU0049,2026-01-30,North,3,S,Beverages,232.94,144.01,0.0,0.0,4.767772511848341,3.1964421092093174,930,4.6607,2.6579,7.0,128.4369090733362,4.587032466904865,96.0,True,13824.96,Raise PO,4.587032466904865,137.61097400714596,-137.61097400714596,96.0,-41.610974007145956,137.61097400714596,41.610974007145956,96.0,22362.239999999998,31.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976187814426402,0.6976187814426402,Best Case,4.3576808435596215,130.73042530678865,6.3,1.0233333333333334,98.24000000000001,-130.73042530678865,-32.49042530678864,130.73042530678865,32.49042530678864,98.24000000000001,22884.0256,30.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.7514700557996161,0.7514700557996161
ST016,SKU0048,2026-01-30,North,3,S,Grocery,294.97,179.33,0.0,0.0,9.274881516587678,5.461578732179882,1809,10.2321,5.4238,7.0,147.6266314372335,5.2723796941869105,56.0,True,10042.48,Raise PO,5.2723796941869105,158.17139082560732,-158.17139082560732,56.0,-102.17139082560732,158.17139082560732,102.17139082560732,56.0,16518.32,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35404632726371543,0.35404632726371543,Best Case,5.008760709477564,150.26282128432692,6.3,1.0233333333333334,57.30666666666667,-150.26282128432692,-92.95615461766025,150.26282128432692,92.95615461766025,57.30666666666667,16903.74746666667,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3813762191928445,0.3813762191928445
ST016,SKU0047,2026-01-30,North,3,S,Dairy,150.26,118.87,0.0,0.0,7.1469194312796205,4.91084586721809,1394,6.6429,4.696,7.0,157.38945517448636,5.62105197051737,36.0,True,4279.32,Raise PO,5.62105197051737,168.6315591155211,-168.6315591155211,36.0,-132.6315591155211,168.6315591155211,132.6315591155211,36.0,5409.36,30.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21348317117401605,0.21348317117401605,Best Case,5.339999371991501,160.19998115974505,6.3,1.0233333333333334,36.84,-160.19998115974505,-123.35998115974505,160.19998115974505,123.35998115974505,36.84,5535.5784,31.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.22996257386113306,0.22996257386113306
ST016,SKU0046,2026-01-30,North,3,S,Beverages,306.0,234.69,0.0,0.0,5.194312796208531,4.001805054243499,1013,6.7679,4.9909,7.0,32.39079417517738,1.1568140776849065,144.0,True,33795.36,Raise PO,1.1568140776849065,34.704422330547196,-34.704422330547196,144.0,109.2955776694528,34.704422330547196,0.0,34.704422330547196,10619.553233147442,30.0,0.0,30.0,0.0,25650.579123243875,25650.579123243875,0.0,513.0115824648775,513.0115824648775,0.0,1.0,1.0,Best Case,1.098973373800661,32.96920121401983,6.3,1.0233333333333334,147.36,-32.96920121401983,114.39079878598018,32.96920121401983,0.0,32.96920121401983,10088.57557149007,30.0,0.0,30.0,0.0,26846.37656708169,26846.37656708169,536.9275313416338,0.0,1.0,1.0
ST016,SKU0045,2026-01-30,North,3,S,Beverages,143.39,82.59,0.0,0.0,5.18957345971564,3.8584582793374205,1012,5.8036,4.2658,7.0,77.2562688486569,2.7591524588806036,124.0,True,10241.16,Raise PO,2.7591524588806036,82.7745737664181,-82.7745737664181,124.0,41.2254262335819,82.7745737664181,0.0,82.7745737664181,11869.04613236669,30.0,0.0,30.0,0.0,3404.807952631529,3404.807952631529,0.0,68.09615905263058,68.09615905263058,0.0,1.0,1.0,Best Case,2.6211948359365733,78.6358450780972,6.3,1.0233333333333334,126.89333333333335,-78.6358450780972,48.25748825523614,78.6358450780972,0.0,78.6358450780972,11275.593825748358,31.0,0.0,31.0,0.0,3985.585954999953,3985.585954999953,79.71171909999906,0.0,1.0,1.0
ST016,SKU0044,2026-01-30,North,3,S,Grocery,249.93,150.77,0.0,0.0,9.568720379146919,6.564606960454631,1866,10.4643,6.8036,7.0,203.1381375236302,7.254933482986793,95.0,True,14323.15,Raise PO,7.254933482986793,217.6480044896038,-217.6480044896038,95.0,-122.6480044896038,217.6480044896038,122.6480044896038,95.0,23743.350000000002,31.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364845899817923,0.4364845899817923,Best Case,6.892186808837453,206.76560426512359,6.3,1.0233333333333334,97.21666666666667,-206.76560426512359,-109.54893759845692,206.76560426512359,109.54893759845692,97.21666666666667,24297.361500000003,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.47017813727863245,0.47017813727863245
