store_id,sku_id,region,city_tier,store_size,category,price,cost,shelf_life_days,moq_units,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,safety_stock,reorder_point,recommended_order_qty,on_hand_units
ST005,SKU0028,West,2,S,Personalcare,545.3600,348.9300,514,6,2.9821,2.6457,7.0000,0.9500,11.5497,32.4247,53.2997,0.0000
ST005,SKU0029,West,2,S,Snacks,157.0000,95.3800,341,24,6.9286,5.2600,7.0000,0.9400,21.5708,70.0708,118.5708,0.0000
ST005,SKU0030,West,2,S,Homecare,294.5700,200.1300,273,24,2.5536,2.4637,7.0000,0.9500,10.7552,28.6302,46.5052,0.0000
ST005,SKU0031,West,2,S,Beverages,172.8400,139.9300,587,24,5.6964,3.3462,7.0000,0.9500,14.6078,54.4828,94.3578,0.0000
ST005,SKU0032,West,2,S,Snacks,254.5000,152.6100,576,12,6.9821,4.3085,7.0000,0.9400,17.6689,66.5439,115.4189,0.0000
ST005,SKU0033,West,2,S,Grocery,226.2000,174.2000,20,6,11.4643,8.2813,7.0000,0.9500,36.1521,116.4021,137.5714,0.0000
ST005,SKU0034,West,2,S,Personalcare,185.1400,141.9200,580,12,2.8750,1.8097,7.0000,0.9500,7.9002,28.0252,48.1502,0.0000
ST005,SKU0035,West,2,S,Homecare,185.0500,104.1100,271,6,2.6786,2.1244,5.0000,0.9500,7.8379,21.2308,39.9808,0.0000
ST005,SKU0036,West,2,S,Grocery,247.7000,152.8600,21,12,8.6964,5.4570,7.0000,0.9500,23.8225,84.6975,109.5750,0.0000
ST005,SKU0037,West,2,S,Dairy,179.4700,127.3200,8,24,9.3571,6.2941,7.0000,0.9700,31.3069,96.8069,44.9143,0.0000
ST005,SKU0038,West,2,S,Grocery,226.4700,143.5500,15,12,10.9643,6.7581,7.0000,0.9500,29.5023,106.2523,98.6786,0.0000
ST005,SKU0039,West,2,S,Homecare,406.1700,295.5600,296,6,2.5536,1.9533,7.0000,0.9500,8.5270,26.4020,44.2770,0.0000
ST005,SKU0040,West,2,S,Beverages,393.0500,220.3900,307,48,5.6250,3.1598,7.0000,0.9500,13.7939,53.1689,92.5439,0.0000
ST005,SKU0041,West,2,S,Personalcare,553.6000,312.0600,492,12,3.2857,2.8007,7.0000,0.9500,12.2266,35.2266,58.2266,0.0000
ST005,SKU0042,West,2,S,Snacks,140.0100,100.6900,248,12,5.8393,4.2460,7.0000,0.9400,17.4124,58.2874,99.1624,0.0000
ST005,SKU0043,West,2,S,Personalcare,76.6700,58.6700,344,24,2.5357,2.1906,7.0000,0.9500,9.5630,27.3130,45.0630,0.0000
ST005,SKU0044,West,2,S,Grocery,249.9300,150.7700,15,24,12.5179,6.5449,7.0000,0.9500,28.5718,116.1968,112.6607,0.0000
ST005,SKU0045,West,2,S,Beverages,143.3900,82.5900,424,24,4.5536,3.4950,7.0000,0.9500,15.2575,47.1325,79.0075,0.0000
ST005,SKU0046,West,2,S,Beverages,306.0000,234.6900,375,24,5.6071,4.3177,7.0000,0.9500,18.8490,58.0990,97.3490,0.0000
ST005,SKU0047,West,2,S,Dairy,150.2600,118.8700,9,6,6.7679,4.1952,7.0000,0.9700,20.8670,68.2420,36.5464,0.0000
ST005,SKU0048,West,2,S,Grocery,294.9700,179.3300,9,48,9.9286,6.9514,7.0000,0.9500,30.3463,99.8463,53.6143,0.0000
ST005,SKU0049,West,2,S,Beverages,232.9400,144.0100,656,24,6.1071,3.9849,7.0000,0.9500,17.3959,60.1459,102.8959,0.0000
ST005,SKU0050,West,2,S,Snacks,368.2500,240.3800,635,24,6.6071,4.2626,7.0000,0.9400,17.4807,63.7307,109.9807,0.0000
ST005,SKU0051,West,2,S,Grocery,461.7500,300.9500,11,12,9.4643,6.4778,7.0000,0.9500,28.2789,94.5289,62.4643,0.0000
ST005,SKU0052,West,2,S,Snacks,82.8600,51.1100,292,12,5.4821,4.4107,7.0000,0.9400,18.0879,56.4629,94.8379,0.0000
ST005,SKU0053,West,2,S,Dairy,509.5100,383.7800,18,12,7.8036,6.3401,7.0000,0.9700,31.5358,86.1608,84.2786,0.0000
ST005,SKU0054,West,2,S,Beverages,455.7000,344.5400,668,6,6.7321,4.0429,7.0000,0.9500,17.6493,64.7743,111.8993,0.0000
ST005,SKU0055,West,2,S,Grocery,249.9100,142.9300,18,12,9.3214,7.0068,7.0000,0.9500,30.5880,95.8380,100.6714,0.0000
ST005,SKU0056,West,2,S,Homecare,137.8900,106.8400,442,6,2.3571,1.7418,7.0000,0.9500,7.6037,24.1037,40.6037,0.0000
ST005,SKU0057,West,2,S,Beverages,121.6200,95.9200,648,24,6.1607,4.4996,7.0000,0.9500,19.6430,62.7680,105.8930,0.0000
ST005,SKU0058,West,2,S,Snacks,630.8600,470.8600,217,24,6.0893,3.5638,7.0000,0.9400,14.6150,57.2400,99.8650,0.0000
ST005,SKU0059,West,2,S,Personalcare,301.3500,195.9100,571,12,2.6071,1.9134,7.0000,0.9500,8.3529,26.6029,44.8529,0.0000
ST005,SKU0060,West,2,S,Grocery,256.1500,154.0800,11,12,10.3393,6.1800,7.0000,0.9500,26.9785,99.3535,68.2393,0.0000
ST005,SKU0061,West,2,S,Dairy,470.3400,372.5500,15,6,8.7321,6.7406,7.0000,0.9700,33.5280,94.6530,78.5893,0.0000
ST005,SKU0062,West,2,S,Grocery,180.3000,130.5400,8,48,10.6964,6.5475,7.0000,0.9500,28.5831,103.4581,51.3429,0.0000
ST005,SKU0063,West,2,S,Personalcare,415.8700,323.3900,227,12,2.9107,2.6166,7.0000,0.9500,11.4226,31.7976,52.1726,0.0000
ST005,SKU0064,West,2,S,Personalcare,275.4800,165.2300,651,24,3.3393,2.2261,7.0000,0.9500,9.7180,33.0930,56.4680,0.0000
ST005,SKU0065,West,2,S,Personalcare,562.0000,376.5900,259,12,3.0357,2.0178,7.0000,0.9500,8.8086,30.0586,51.3086,0.0000
ST005,SKU0066,West,2,S,Snacks,172.5600,134.2500,413,12,6.0179,4.0474,7.0000,0.9400,16.5981,58.7231,100.8481,0.0000
ST005,SKU0067,West,2,S,Beverages,202.2700,150.6600,595,24,5.3750,3.0485,7.0000,0.9500,13.3081,50.9331,88.5581,0.0000
ST005,SKU0068,West,2,S,Snacks,197.1800,129.0800,608,24,6.0714,3.6023,7.0000,0.9400,14.7728,57.2728,99.7728,0.0000
ST005,SKU0069,West,2,S,Grocery,101.8800,60.1000,12,24,8.9821,5.3035,7.0000,0.9500,23.1523,86.0273,64.6714,0.0000
ST005,SKU0070,West,2,S,Personalcare,160.1600,93.4200,414,48,3.2321,2.8667,7.0000,0.9500,12.5145,35.1395,57.7645,0.0000
ST005,SKU0071,West,2,S,Grocery,205.9300,145.2300,21,24,10.5536,6.4270,7.0000,0.9500,28.0569,101.9319,132.9750,0.0000
ST005,SKU0072,West,2,S,Snacks,141.6700,112.9000,585,24,6.4286,4.3895,7.0000,0.9400,18.0009,63.0009,108.0009,0.0000
ST005,SKU0073,West,2,S,Dairy,218.8600,148.3500,9,12,7.4643,4.0719,7.0000,0.9700,20.2538,72.5038,40.3071,0.0000
ST005,SKU0074,West,2,S,Grocery,133.1100,99.0800,10,6,11.4286,7.4878,7.0000,0.9500,32.6880,112.6880,68.5714,0.0000
ST005,SKU0075,West,2,S,Snacks,565.8900,447.0200,316,6,6.7321,4.8298,7.0000,0.9400,19.8066,66.9316,114.0566,0.0000
ST005,SKU0076,West,2,S,Homecare,219.6000,134.2500,457,6,2.6964,2.1652,7.0000,0.9500,9.4521,28.3271,47.2021,0.0000
ST005,SKU0077,West,2,S,Grocery,250.3700,146.0300,9,48,10.8571,8.3957,7.0000,0.9500,36.6515,112.6515,58.6286,0.0000
ST005,SKU0078,West,2,S,Dairy,152.8600,91.6500,9,12,8.7500,5.4847,1.0000,0.9700,10.3112,19.0612,47.2500,0.0000
ST005,SKU0079,West,2,S,Personalcare,275.3200,172.4600,624,24,3.3750,2.6186,7.0000,0.9500,11.4313,35.0563,58.6813,0.0000
ST005,SKU0080,West,2,S,Beverages,274.1400,180.0600,690,48,6.4286,4.3812,7.0000,0.9500,19.1260,64.1260,109.1260,0.0000
ST005,SKU0081,West,2,S,Personalcare,338.8600,198.8400,363,48,3.1607,2.8141,7.0000,0.9500,12.2849,34.4099,56.5349,0.0000
ST005,SKU0082,West,2,S,Grocery,83.8700,51.3500,17,6,11.1250,7.2113,7.0000,0.9500,31.4807,109.3557,113.4750,0.0000
ST005,SKU0083,West,2,S,Homecare,225.3200,154.1900,474,6,2.6786,2.7043,7.0000,0.9500,11.8054,30.5554,49.3054,0.0000
ST005,SKU0084,West,2,S,Homecare,347.3300,247.3000,711,6,2.1964,1.4823,7.0000,0.9500,6.4708,21.8458,37.2208,0.0000
ST005,SKU0085,West,2,S,Grocery,128.5300,101.2600,8,24,8.6786,5.0994,7.0000,0.9500,22.2614,83.0114,41.6571,0.0000
ST005,SKU0086,West,2,S,Personalcare,260.8600,193.3200,339,24,2.9643,2.0623,7.0000,0.9500,9.0031,29.7531,50.5031,0.0000
ST005,SKU0087,West,2,S,Homecare,444.3500,280.5800,357,24,2.7857,2.2621,7.0000,0.9500,9.8750,29.3750,48.8750,0.0000
ST005,SKU0088,West,2,S,Dairy,197.5800,157.7200,19,12,8.6250,5.5810,7.0000,0.9700,27.7600,88.1350,98.3250,0.0000
ST005,SKU0089,West,2,S,Beverages,378.7500,224.1800,338,6,6.5179,4.2211,7.0000,0.9500,18.4273,64.0523,109.6773,0.0000
ST005,SKU0090,West,2,S,Beverages,94.3300,66.5400,416,12,6.0357,3.7802,7.0000,0.9500,16.5022,58.7522,101.0022,0.0000
ST006,SKU0001,South,2,M,Personalcare,392.5500,269.7200,510,12,4.2143,3.1084,7.0000,0.9500,13.5698,43.0698,72.5698,0.0000
ST006,SKU0002,South,2,M,Homecare,372.1300,210.6200,536,12,3.5714,2.7493,7.0000,0.9500,12.0019,37.0019,62.0019,0.0000
ST006,SKU0003,South,2,M,Snacks,220.5600,169.9200,396,48,9.2321,6.9570,7.0000,0.9400,28.5300,93.1550,157.7800,0.0000
ST006,SKU0004,South,2,M,Snacks,539.7900,385.0700,420,24,8.7500,5.6993,7.0000,0.9400,23.3723,84.6223,145.8723,0.0000
ST006,SKU0005,South,2,M,Beverages,262.4300,175.5400,373,12,7.0179,4.7078,7.0000,0.9500,20.5518,69.6768,118.8018,0.0000
ST006,SKU0006,South,2,M,Dairy,401.1400,325.4500,21,24,11.7321,8.2318,7.0000,0.9700,40.9453,123.0703,147.8250,0.0000
ST006,SKU0007,South,2,M,Dairy,349.2500,274.5100,8,6,12.0714,7.9174,7.0000,0.9700,39.3814,123.8814,57.9429,0.0000
ST006,SKU0008,South,2,M,Beverages,488.5100,393.3200,507,12,7.9643,6.3902,7.0000,0.9500,27.8965,83.6465,139.3965,0.0000
ST006,SKU0009,South,2,M,Homecare,213.2300,128.3600,585,12,3.5536,2.6963,7.0000,0.9500,11.7705,36.6455,61.5205,0.0000
ST006,SKU0010,South,2,M,Homecare,297.0600,234.2900,703,12,3.9821,3.3817,7.0000,0.9500,14.7629,42.6379,70.5129,0.0000
ST006,SKU0011,South,2,M,Beverages,243.1500,160.7100,295,6,7.2679,5.0686,7.0000,0.9500,22.1269,73.0019,123.8769,0.0000
ST006,SKU0012,South,2,M,Dairy,241.4600,163.3000,18,12,11.9286,8.0473,7.0000,0.9700,40.0272,123.5272,128.8286,0.0000
ST006,SKU0013,South,2,M,Beverages,243.9700,135.8400,569,6,7.8036,5.1041,7.0000,0.9500,22.2818,76.9068,131.5318,0.0000
ST006,SKU0014,South,2,M,Snacks,96.6900,78.4300,238,12,8.5357,6.6468,7.0000,0.9400,27.2581,87.0081,146.7581,0.0000
ST006,SKU0015,South,2,M,Beverages,267.8000,210.4000,548,12,8.2143,5.1371,7.0000,0.9500,22.4259,79.9259,137.4259,0.0000
ST006,SKU0016,South,2,M,Snacks,273.9600,176.9700,667,24,8.8393,5.9506,7.0000,0.9400,24.4030,86.2780,148.1530,0.0000
ST006,SKU0017,South,2,M,Beverages,360.0900,212.7400,402,6,8.9107,5.2476,7.0000,0.9500,22.9084,85.2834,147.6584,0.0000
ST006,SKU0018,South,2,M,Homecare,249.4900,191.8200,527,12,3.6607,2.3377,7.0000,0.9500,10.2050,35.8300,61.4550,0.0000
ST006,SKU0019,South,2,M,Grocery,417.6500,231.3200,19,24,16.0357,8.6738,7.0000,0.9500,37.8654,150.1154,182.8071,0.0000
ST006,SKU0020,South,2,M,Beverages,229.2400,171.0100,304,6,6.8571,4.9522,7.0000,0.9500,21.6190,69.6190,117.6190,0.0000
ST006,SKU0021,South,2,M,Dairy,75.8900,45.4200,12,48,10.3036,8.0270,7.0000,0.9700,39.9266,112.0516,74.1857,0.0000
ST006,SKU0022,South,2,M,Snacks,153.7000,98.6500,254,48,8.6607,5.7880,7.0000,0.9400,23.7361,84.3611,144.9861,0.0000
ST006,SKU0023,South,2,M,Dairy,486.4000,396.2700,9,12,10.3929,6.5134,7.0000,0.9700,32.3978,105.1478,56.1214,0.0000
ST006,SKU0024,South,2,M,Beverages,224.1000,168.2000,491,12,8.9286,6.0117,7.0000,0.9500,26.2439,88.7439,151.2439,0.0000
ST006,SKU0025,South,2,M,Beverages,237.9000,157.2900,565,6,7.5536,5.7237,7.0000,0.9500,24.9867,77.8617,130.7367,0.0000
ST006,SKU0026,South,2,M,Homecare,488.5200,337.2100,472,12,3.2679,3.2557,7.0000,0.9500,14.2128,37.0878,59.9628,0.0000
ST006,SKU0027,South,2,M,Homecare,167.0100,122.3600,347,24,2.8750,2.2162,7.0000,0.9500,9.6746,29.7996,49.9246,0.0000
ST006,SKU0028,South,2,M,Personalcare,545.3600,348.9300,514,6,3.9464,2.6106,7.0000,0.9500,11.3966,39.0216,66.6466,0.0000
ST006,SKU0029,South,2,M,Snacks,157.0000,95.3800,341,24,8.7500,6.3368,7.0000,0.9400,25.9865,87.2365,148.4865,0.0000
ST006,SKU0030,South,2,M,Homecare,294.5700,200.1300,273,24,3.6250,2.4831,7.0000,0.9500,10.8401,36.2151,61.5901,0.0000
ST006,SKU0031,South,2,M,Beverages,172.8400,139.9300,587,24,7.7143,5.2699,7.0000,0.9500,23.0055,77.0055,131.0055,0.0000
ST006,SKU0032,South,2,M,Snacks,254.5000,152.6100,576,12,9.2679,5.7635,7.0000,0.9400,23.6356,88.5106,153.3856,0.0000
ST006,SKU0033,South,2,M,Grocery,226.2000,174.2000,20,6,12.9643,10.6719,7.0000,0.9500,46.5881,137.3381,155.5714,0.0000
ST006,SKU0034,South,2,M,Personalcare,185.1400,141.9200,580,12,3.9821,2.7928,7.0000,0.9500,12.1919,40.0669,67.9419,0.0000
ST006,SKU0035,South,2,M,Homecare,185.0500,104.1100,271,6,3.9464,3.4188,7.0000,0.9500,14.9246,42.5496,70.1746,0.0000
ST006,SKU0036,South,2,M,Grocery,247.7000,152.8600,21,12,14.3571,9.1977,7.0000,0.9500,40.1524,140.6524,180.9000,0.0000
ST006,SKU0037,South,2,M,Dairy,179.4700,127.3200,8,24,11.4286,6.5695,7.0000,0.9700,32.6768,112.6768,54.8571,0.0000
ST006,SKU0038,South,2,M,Grocery,226.4700,143.5500,15,12,13.1607,7.3751,1.0000,0.9500,12.1689,25.3296,117.4546,0.0000
ST006,SKU0039,South,2,M,Homecare,406.1700,295.5600,296,6,4.1786,2.9487,7.0000,0.9500,12.8725,42.1225,71.3725,0.0000
ST006,SKU0040,South,2,M,Beverages,393.0500,220.3900,307,48,7.7857,6.0082,7.0000,0.9500,26.2288,80.7288,135.2288,0.0000
ST006,SKU0041,South,2,M,Personalcare,553.6000,312.0600,492,12,3.1250,2.4648,7.0000,0.9500,10.7598,32.6348,54.5098,0.0000
ST006,SKU0042,South,2,M,Snacks,140.0100,100.6900,248,12,8.9286,6.4916,7.0000,0.9400,26.6213,89.1213,151.6213,0.0000
ST006,SKU0043,South,2,M,Personalcare,76.6700,58.6700,344,24,4.0000,3.1966,7.0000,0.9500,13.9547,41.9547,69.9547,0.0000
ST006,SKU0044,South,2,M,Grocery,249.9300,150.7700,15,24,15.2500,10.6792,7.0000,0.9500,46.6200,153.3700,137.2500,0.0000
ST006,SKU0045,South,2,M,Beverages,143.3900,82.5900,424,24,8.2679,5.5645,7.0000,0.9500,24.2916,82.1666,140.0416,0.0000
ST006,SKU0046,South,2,M,Beverages,306.0000,234.6900,375,24,8.3393,5.6577,7.0000,0.9500,24.6988,83.0738,141.4488,0.0000
ST006,SKU0047,South,2,M,Dairy,150.2600,118.8700,9,6,11.0000,6.4159,7.0000,0.9700,31.9127,108.9127,59.4000,0.0000
ST006,SKU0048,South,2,M,Grocery,294.9700,179.3300,9,48,13.7321,9.2746,7.0000,0.9500,40.4881,136.6131,74.1536,0.0000
ST006,SKU0049,South,2,M,Beverages,232.9400,144.0100,656,24,8.3571,5.9189,7.0000,0.9500,25.8390,84.3390,142.8390,0.0000
ST006,SKU0050,South,2,M,Snacks,368.2500,240.3800,635,24,8.6250,4.9270,4.0000,0.9400,15.2736,49.7736,110.1486,0.0000
ST006,SKU0051,South,2,M,Grocery,461.7500,300.9500,11,12,12.9821,9.5241,7.0000,0.9500,41.5774,132.4524,85.6821,0.0000
ST006,SKU0052,South,2,M,Snacks,82.8600,51.1100,292,12,9.0000,5.6019,7.0000,0.9400,22.9731,85.9731,148.9731,0.0000
ST006,SKU0053,South,2,M,Dairy,509.5100,383.7800,18,12,11.9464,7.5689,7.0000,0.9700,37.6477,121.2727,129.0214,0.0000
ST006,SKU0054,South,2,M,Beverages,455.7000,344.5400,668,6,7.5893,3.7889,7.0000,0.9500,16.5403,69.6653,122.7903,0.0000
ST006,SKU0055,South,2,M,Grocery,249.9100,142.9300,18,12,13.6964,6.5225,7.0000,0.9500,28.4737,124.3487,147.9214,0.0000
ST006,SKU0056,South,2,M,Homecare,137.8900,106.8400,442,6,3.8750,3.0811,7.0000,0.9500,13.4505,40.5755,67.7005,0.0000
ST006,SKU0057,South,2,M,Beverages,121.6200,95.9200,648,24,7.9107,5.6866,7.0000,0.9500,24.8248,80.1998,135.5748,0.0000
ST006,SKU0058,South,2,M,Snacks,630.8600,470.8600,217,24,8.6429,5.0215,7.0000,0.9400,20.5928,81.0928,141.5928,0.0000
ST006,SKU0059,South,2,M,Personalcare,301.3500,195.9100,571,12,3.7321,2.7068,7.0000,0.9500,11.8167,37.9417,64.0667,0.0000
ST006,SKU0060,South,2,M,Grocery,256.1500,154.0800,11,12,12.9821,8.7292,7.0000,0.9500,38.1074,128.9824,85.6821,0.0000
ST006,SKU0061,South,2,M,Dairy,470.3400,372.5500,15,6,11.2143,7.8479,7.0000,0.9700,39.0356,117.5356,100.9286,0.0000
ST006,SKU0062,South,2,M,Grocery,180.3000,130.5400,8,48,12.3393,6.5151,7.0000,0.9500,28.4416,114.8166,59.2286,0.0000
ST006,SKU0063,South,2,M,Personalcare,415.8700,323.3900,227,12,4.8214,3.0755,7.0000,0.9500,13.4259,47.1759,80.9259,0.0000
ST006,SKU0064,South,2,M,Personalcare,275.4800,165.2300,651,24,3.5000,2.1574,5.0000,0.9500,7.9599,25.4599,49.9599,0.0000
ST006,SKU0065,South,2,M,Personalcare,562.0000,376.5900,259,12,3.7857,2.5278,6.0000,0.9500,10.2164,32.9307,59.4307,0.0000
ST006,SKU0066,South,2,M,Snacks,172.5600,134.2500,413,12,8.5893,5.3045,7.0000,0.9400,21.7532,81.8782,142.0032,0.0000
ST006,SKU0067,South,2,M,Beverages,202.2700,150.6600,595,24,7.6071,3.7884,7.0000,0.9500,16.5382,69.7882,123.0382,0.0000
ST006,SKU0068,South,2,M,Snacks,197.1800,129.0800,608,24,9.1429,6.9894,7.0000,0.9400,28.6630,92.6630,156.6630,0.0000
ST006,SKU0069,South,2,M,Grocery,101.8800,60.1000,12,24,12.1071,7.2229,7.0000,0.9500,31.5314,116.2814,87.1714,0.0000
ST006,SKU0070,South,2,M,Personalcare,160.1600,93.4200,414,48,4.5357,3.6079,7.0000,0.9500,15.7502,47.5002,79.2502,0.0000
ST006,SKU0071,South,2,M,Grocery,205.9300,145.2300,21,24,14.1429,7.9645,7.0000,0.9500,34.7691,133.7691,178.2000,0.0000
ST006,SKU0072,South,2,M,Snacks,141.6700,112.9000,585,24,9.8571,6.0315,7.0000,0.9400,24.7347,93.7347,162.7347,0.0000
ST006,SKU0073,South,2,M,Dairy,218.8600,148.3500,9,12,9.8393,5.7359,7.0000,0.9700,28.5306,97.4056,53.1321,0.0000
ST006,SKU0074,South,2,M,Grocery,133.1100,99.0800,10,6,13.7321,8.6518,7.0000,0.9500,37.7695,133.8945,82.3929,0.0000
ST006,SKU0075,South,2,M,Snacks,565.8900,447.0200,316,6,9.6429,6.7512,5.0000,0.9400,23.3992,71.6134,139.1134,0.0000
ST006,SKU0076,South,2,M,Homecare,219.6000,134.2500,457,6,3.6607,2.1849,7.0000,0.9500,9.5381,35.1631,60.7881,0.0000
ST006,SKU0077,South,2,M,Grocery,250.3700,146.0300,9,48,11.7321,7.6193,7.0000,0.9500,33.2621,115.3871,63.3536,0.0000
ST006,SKU0078,South,2,M,Dairy,152.8600,91.6500,9,12,12.5000,7.4150,7.0000,0.9700,36.8822,124.3822,67.5000,0.0000
ST006,SKU0079,South,2,M,Personalcare,275.3200,172.4600,624,24,3.8036,3.3052,7.0000,0.9500,14.4288,41.0538,67.6788,0.0000
ST006,SKU0080,South,2,M,Beverages,274.1400,180.0600,690,48,8.1964,5.6195,7.0000,0.9500,24.5319,81.9069,139.2819,0.0000
ST006,SKU0081,South,2,M,Personalcare,338.8600,198.8400,363,48,4.0000,3.1738,7.0000,0.9500,13.8550,41.8550,69.8550,0.0000
ST006,SKU0082,South,2,M,Grocery,83.8700,51.3500,17,6,13.0893,7.1739,7.0000,0.9500,31.3175,122.9425,133.5107,0.0000
ST006,SKU0083,South,2,M,Homecare,225.3200,154.1900,474,6,3.3750,2.6462,7.0000,0.9500,11.5519,35.1769,58.8019,0.0000
ST006,SKU0084,South,2,M,Homecare,347.3300,247.3000,711,6,3.1607,2.9895,7.0000,0.9500,13.0508,35.1758,57.3008,0.0000
ST006,SKU0085,South,2,M,Grocery,128.5300,101.2600,8,24,15.1071,9.8122,7.0000,0.9500,42.8350,148.5850,72.5143,0.0000
ST006,SKU0086,South,2,M,Personalcare,260.8600,193.3200,339,24,4.3214,2.9733,7.0000,0.9500,12.9797,43.2297,73.4797,0.0000
ST006,SKU0087,South,2,M,Homecare,444.3500,280.5800,357,24,3.7321,2.8316,7.0000,0.9500,12.3612,38.4862,64.6112,0.0000
ST006,SKU0088,South,2,M,Dairy,197.5800,157.7200,19,12,9.5893,5.0300,7.0000,0.9700,25.0193,92.1443,109.3179,0.0000
ST006,SKU0089,South,2,M,Beverages,378.7500,224.1800,338,6,9.5000,5.7366,7.0000,0.9500,25.0433,91.5433,158.0433,0.0000
ST006,SKU0090,South,2,M,Beverages,94.3300,66.5400,416,12,6.7679,4.2852,7.0000,0.9500,18.7072,66.0822,113.4572,0.0000
ST007,SKU0001,East,3,M,Personalcare,392.5500,269.7200,510,12,2.7321,2.0932,7.0000,0.9500,9.1379,28.2629,47.3879,0.0000
ST007,SKU0002,East,3,M,Homecare,372.1300,210.6200,536,12,2.8393,2.4847,7.0000,0.9500,10.8469,30.7219,50.5969,0.0000
ST007,SKU0003,East,3,M,Snacks,220.5600,169.9200,396,48,8.7143,5.4962,7.0000,0.9400,22.5393,83.5393,144.5393,0.0000
ST007,SKU0004,East,3,M,Snacks,539.7900,385.0700,420,24,8.0357,5.6600,7.0000,0.9400,23.2110,79.4610,135.7110,0.0000
ST007,SKU0005,East,3,M,Beverages,262.4300,175.5400,373,12,7.6429,5.1148,7.0000,0.9500,22.3285,75.8285,129.3285,0.0000
ST007,SKU0006,East,3,M,Dairy,401.1400,325.4500,21,24,9.8750,5.5467,7.0000,0.9700,27.5894,96.7144,124.4250,0.0000
ST007,SKU0007,East,3,M,Dairy,349.2500,274.5100,8,6,10.0000,5.9145,1.0000,0.9700,11.1193,21.1193,48.0000,0.0000
ST007,SKU0008,East,3,M,Beverages,488.5100,393.3200,507,12,6.0893,4.0058,7.0000,0.9500,17.4873,60.1123,102.7373,0.0000
ST007,SKU0009,East,3,M,Homecare,213.2300,128.3600,585,12,2.9643,2.1906,7.0000,0.9500,9.5630,30.3130,51.0630,0.0000
ST007,SKU0010,East,3,M,Homecare,297.0600,234.2900,703,12,3.2500,2.9985,7.0000,0.9500,13.0899,35.8399,58.5899,0.0000
ST007,SKU0011,East,3,M,Beverages,243.1500,160.7100,295,6,7.8571,5.3578,7.0000,0.9500,23.3896,78.3896,133.3896,0.0000
ST007,SKU0012,East,3,M,Dairy,241.4600,163.3000,18,12,9.8214,6.5341,3.0000,0.9700,21.2768,50.7411,106.0714,0.0000
ST007,SKU0013,East,3,M,Beverages,243.9700,135.8400,569,6,7.4286,5.0303,7.0000,0.9500,21.9597,73.9597,125.9597,0.0000
ST007,SKU0014,East,3,M,Snacks,96.6900,78.4300,238,12,6.6071,3.7788,7.0000,0.9400,15.4965,61.7465,107.9965,0.0000
ST007,SKU0015,East,3,M,Beverages,267.8000,210.4000,548,12,7.9464,6.1686,7.0000,0.9500,26.9290,82.5540,138.1790,0.0000
ST007,SKU0016,East,3,M,Snacks,273.9600,176.9700,667,24,7.3036,5.4102,7.0000,0.9400,22.1866,73.3116,124.4366,0.0000
ST007,SKU0017,East,3,M,Beverages,360.0900,212.7400,402,6,7.1250,4.9435,7.0000,0.9500,21.5810,71.4560,121.3310,0.0000
ST007,SKU0018,East,3,M,Homecare,249.4900,191.8200,527,12,3.7143,2.8394,7.0000,0.9500,12.3955,38.3955,64.3955,0.0000
ST007,SKU0019,East,3,M,Grocery,417.6500,231.3200,19,24,12.8036,7.2147,7.0000,0.9500,31.4956,121.1206,145.9607,0.0000
ST007,SKU0020,East,3,M,Beverages,229.2400,171.0100,304,6,8.0714,5.5362,7.0000,0.9500,24.1682,80.6682,137.1682,0.0000
ST007,SKU0021,East,3,M,Dairy,75.8900,45.4200,12,48,9.6607,5.0964,7.0000,0.9700,25.3498,92.9748,69.5571,0.0000
ST007,SKU0022,East,3,M,Snacks,153.7000,98.6500,254,48,7.8393,4.2970,7.0000,0.9400,17.6218,72.4968,127.3718,0.0000
ST007,SKU0023,East,3,M,Dairy,486.4000,396.2700,9,12,9.7857,5.7674,7.0000,0.9700,28.6869,97.1869,52.8429,0.0000
ST007,SKU0024,East,3,M,Beverages,224.1000,168.2000,491,12,6.9464,4.3544,7.0000,0.9500,19.0090,67.6340,116.2590,0.0000
ST007,SKU0025,East,3,M,Beverages,237.9000,157.2900,565,6,7.7857,5.8394,7.0000,0.9500,25.4919,79.9919,134.4919,0.0000
ST007,SKU0026,East,3,M,Homecare,488.5200,337.2100,472,12,3.3571,2.3466,7.0000,0.9500,10.2440,33.7440,57.2440,0.0000
ST007,SKU0027,East,3,M,Homecare,167.0100,122.3600,347,24,3.1786,2.6704,7.0000,0.9500,11.6577,33.9077,56.1577,0.0000
ST007,SKU0028,East,3,M,Personalcare,545.3600,348.9300,514,6,3.1786,2.2812,7.0000,0.9500,9.9586,32.2086,54.4586,0.0000
ST007,SKU0029,East,3,M,Snacks,157.0000,95.3800,341,24,7.4107,4.4875,7.0000,0.9400,18.4027,70.2777,122.1527,0.0000
ST007,SKU0030,East,3,M,Homecare,294.5700,200.1300,273,24,3.3929,2.5914,7.0000,0.9500,11.3129,35.0629,58.8129,0.0000
ST007,SKU0031,East,3,M,Beverages,172.8400,139.9300,587,24,7.6071,4.8755,7.0000,0.9500,21.2838,74.5338,127.7838,0.0000
ST007,SKU0032,East,3,M,Snacks,254.5000,152.6100,576,12,8.4286,5.3116,7.0000,0.9400,21.7824,80.7824,139.7824,0.0000
